province,type_property,property_url,property_id,subtype_property,type_of_contract,postal_code,city
luxembourg,Apartment,https://immovlan.be/en/detail/ground-floor/for-sale/6927/bure/vbe28837,vbe28837,ground-floor,sale,6927,bure
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6927/tellin/vbe28833,vbe28833,residence,sale,6927,tellin
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6870/saint-hubert/vbe28830,vbe28830,residence,sale,6870,saint-hubert
luxembourg,Apartment,https://immovlan.be/en/detail/ground-floor/for-sale/6920/wellin/vbe28826,vbe28826,ground-floor,sale,6920,wellin
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6987/hodister/vbe28812,vbe28812,residence,sale,6987,hodister
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6900/marche-en-famenne/vbe28763,vbe28763,apartment,sale,6900,marche-en-famenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6769/meix-devant-virton/vbd97950,vbd97950,residence,sale,6769,meix-devant-virton
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6740/etalle/vbd92718,vbd92718,residence,sale,6740,etalle
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6760/virton/vbe21265,vbe21265,residence,sale,6760,virton
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6980/la-roche-en-ardenne/vbe31485,vbe31485,residence,sale,6980,la-roche-en-ardenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6747/chatillon/vbe31346,vbe31346,residence,sale,6747,chatillon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6600/bastogne/vbe31282,vbe31282,residence,sale,6600,bastogne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6670/gouvy/vbe31271,vbe31271,residence,sale,6670,gouvy
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6870/saint-hubert/vbe31270,vbe31270,residence,sale,6870,saint-hubert
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6672/beho/vbe31265,vbe31265,residence,sale,6672,beho
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6870/saint-hubert/vbe31262,vbe31262,residence,sale,6870,saint-hubert
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6870/saint-hubert/vbe31261,vbe31261,residence,sale,6870,saint-hubert
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbe31259,vbe31259,residence,sale,6850,paliseul
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6600/bastogne/vbe31255,vbe31255,residence,sale,6600,bastogne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6840/grandvoir/vbe31246,vbe31246,residence,sale,6840,grandvoir
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6687/bertogne/vbe31245,vbe31245,residence,sale,6687,bertogne
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6690/vielsalm/vbe31240,vbe31240,apartment,sale,6690,vielsalm
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6690/vielsalm/vbe31239,vbe31239,apartment,sale,6690,vielsalm
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6951/bande/vbd47356,vbd47356,residence,sale,6951,bande
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbe30146,vbe30146,residence,sale,6900,marche-en-famenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbe19019,vbe19019,residence,sale,6900,marche-en-famenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbe12719,vbe12719,residence,sale,6900,marche-en-famenne
luxembourg,House,https://immovlan.be/en/detail/residence/in-public-sale/6690/bihain/vbe28673,vbe28673,residence,sale,6690,bihain
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbe28662,vbe28662,apartment,sale,6700,arlon
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6900/marche-en-famenne/vbe28658,vbe28658,apartment,sale,6900,marche-en-famenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbe28657,vbe28657,residence,sale,6900,marche-en-famenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6690/vielsalm/vbe28595,vbe28595,residence,sale,6690,vielsalm
luxembourg,House,https://immovlan.be/en/detail/villa/for-sale/6940/durbuy/rwc42679,rwc42679,villa,sale,6940,durbuy
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6750/musson/vbe28583,vbe28583,residence,sale,6750,musson
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6820/florenville/vbe28565,vbe28565,residence,sale,6820,florenville
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbe28562,vbe28562,residence,sale,6840,neufchateau
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6630/martelange/vbe28560,vbe28560,residence,sale,6630,martelange
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6660/nadrin/vbe28557,vbe28557,residence,sale,6660,nadrin
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe28553,vbe28553,residence,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6830/bouillon/vbe28481,vbe28481,residence,sale,6830,bouillon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6960/malempre/vbe28480,vbe28480,residence,sale,6960,malempre
luxembourg,Apartment,https://immovlan.be/en/detail/studio/for-sale/6953/ambly/vbe28478,vbe28478,studio,sale,6953,ambly
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbe28476,vbe28476,apartment,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6870/saint-hubert/vbe28344,vbe28344,residence,sale,6870,saint-hubert
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbe28219,vbe28219,residence,sale,6940,durbuy
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbe28218,vbe28218,residence,sale,6940,durbuy
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbe28217,vbe28217,residence,sale,6940,durbuy
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbe28216,vbe28216,residence,sale,6940,durbuy
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbe28215,vbe28215,residence,sale,6940,durbuy
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbe28214,vbe28214,residence,sale,6940,durbuy
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbe28213,vbe28213,residence,sale,6940,durbuy
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6960/manhay/vbe28040,vbe28040,residence,sale,6960,manhay
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbe27972,vbe27972,apartment,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6760/virton/vbe27905,vbe27905,residence,sale,6760,virton
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6927/tellin/vbe27822,vbe27822,residence,sale,6927,tellin
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe27731,vbe27731,residence,sale,6700,arlon
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6790/aubange/vbe27727,vbe27727,apartment,sale,6790,aubange
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe27725,vbe27725,residence,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe27159,vbe27159,residence,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe27158,vbe27158,residence,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe27157,vbe27157,residence,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe27156,vbe27156,residence,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbe27387,vbe27387,residence,sale,6850,paliseul
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6792/halanzy/vbe10748,vbe10748,residence,sale,6792,halanzy
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6690/vielsalm/vbe27349,vbe27349,residence,sale,6690,vielsalm
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbe27332,vbe27332,residence,sale,6840,neufchateau
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6820/florenville/vwd15825,vwd15825,residence,sale,6820,florenville
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6838/corbion/vbe27252,vbe27252,residence,sale,6838,corbion
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6830/bouillon/vbe27243,vbe27243,residence,sale,6830,bouillon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe27240,vbe27240,residence,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbe27183,vbe27183,residence,sale,6900,marche-en-famenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/barvaux-sur-ourthe/vbe27139,vbe27139,residence,sale,6940,barvaux-sur-ourthe
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbe27137,vbe27137,apartment,sale,6700,arlon
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6706/autelbas/vbe27136,vbe27136,apartment,sale,6706,autelbas
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6780/messancy/vbe27129,vbe27129,residence,sale,6780,messancy
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6780/messancy/vbe27128,vbe27128,residence,sale,6780,messancy
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe27127,vbe27127,residence,sale,6700,arlon
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6990/hotton/vbe27126,vbe27126,apartment,sale,6990,hotton
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbe15599,vbe15599,apartment,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6980/la-roche-en-ardenne/vbe27097,vbe27097,residence,sale,6980,la-roche-en-ardenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6670/gouvy/vbe27096,vbe27096,residence,sale,6670,gouvy
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6670/gouvy/vbe27084,vbe27084,residence,sale,6670,gouvy
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6840/neufchateau/vbe27034,vbe27034,apartment,sale,6840,neufchateau
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6840/neufchateau/vbe27033,vbe27033,apartment,sale,6840,neufchateau
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6840/neufchateau/vbe27028,vbe27028,apartment,sale,6840,neufchateau
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/barvaux-sur-ourthe/vbe26978,vbe26978,residence,sale,6940,barvaux-sur-ourthe
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6927/bure/vbe26975,vbe26975,residence,sale,6927,bure
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbe26974,vbe26974,residence,sale,6850,paliseul
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6747/saint-leger/vbe26926,vbe26926,residence,sale,6747,saint-leger
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6747/saint-leger/vbe26925,vbe26925,residence,sale,6747,saint-leger
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbe26922,vbe26922,residence,sale,6940,durbuy
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6761/latour/vbe26913,vbe26913,residence,sale,6761,latour
luxembourg,House,https://immovlan.be/en/detail/bungalow/for-sale/6940/durbuy/vbd83323,vbd83323,bungalow,sale,6940,durbuy
luxembourg,House,https://immovlan.be/en/detail/chalet/for-sale/6997/amonines/vba90125,vba90125,chalet,sale,6997,amonines
luxembourg,House,https://immovlan.be/en/detail/bungalow/for-sale/6940/durbuy/vbe26774,vbe26774,bungalow,sale,6940,durbuy
luxembourg,House,https://immovlan.be/en/detail/bungalow/for-sale/6940/durbuy/vbe26772,vbe26772,bungalow,sale,6940,durbuy
luxembourg,House,https://immovlan.be/en/detail/bungalow/for-sale/6940/durbuy/vbe26770,vbe26770,bungalow,sale,6940,durbuy
luxembourg,Apartment,https://immovlan.be/en/detail/duplex/for-sale/6990/hotton/vbe26766,vbe26766,duplex,sale,6990,hotton
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6660/houffalize/vbe26700,vbe26700,residence,sale,6660,houffalize
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6791/athus/vbe26690,vbe26690,residence,sale,6791,athus
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6941/bende/vbe26663,vbe26663,residence,sale,6941,bende
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6941/borlon/vbe26662,vbe26662,residence,sale,6941,borlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6663/mabompre/vbe26564,vbe26564,residence,sale,6663,mabompre
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbe26558,vbe26558,residence,sale,6940,durbuy
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6800/libramont-chevigny/vbe26503,vbe26503,apartment,sale,6800,libramont-chevigny
luxembourg,House,https://immovlan.be/en/detail/bungalow/for-sale/6927/resteigne/vbe26431,vbe26431,bungalow,sale,6927,resteigne
luxembourg,House,https://immovlan.be/en/detail/villa/for-sale/6820/florenville/vbe15792,vbe15792,villa,sale,6820,florenville
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6760/ruette/vbe26391,vbe26391,residence,sale,6760,ruette
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe26390,vbe26390,residence,sale,6700,arlon
luxembourg,Apartment,https://immovlan.be/en/detail/duplex/for-sale/6840/neufchateau/vbd70377,vbd70377,duplex,sale,6840,neufchateau
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6600/bastogne/vbe12930,vbe12930,residence,sale,6600,bastogne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6791/athus/vbe26252,vbe26252,residence,sale,6791,athus
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6717/attert/vbe26251,vbe26251,residence,sale,6717,attert
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6800/libramont-chevigny/rwc42614,rwc42614,residence,sale,6800,libramont-chevigny
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6769/meix-devant-virton/vbe26004,vbe26004,residence,sale,6769,meix-devant-virton
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6760/virton/vbe26003,vbe26003,residence,sale,6760,virton
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbe25999,vbe25999,apartment,sale,6700,arlon
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6887/herbeumont/vbe25984,vbe25984,apartment,sale,6887,herbeumont
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6600/bastogne/vbe25982,vbe25982,residence,sale,6600,bastogne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbe25964,vbe25964,residence,sale,6900,marche-en-famenne
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbe25766,vbe25766,apartment,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/septon/vbe25699,vbe25699,residence,sale,6940,septon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6830/bouillon/vbe25685,vbe25685,residence,sale,6830,bouillon
luxembourg,House,https://immovlan.be/en/detail/mixed-building/for-sale/6852/maissin/vwd15736,vwd15736,mixed-building,sale,6852,maissin
luxembourg,House,https://immovlan.be/en/detail/chalet/for-sale/6987/beffe/vbe25486,vbe25486,chalet,sale,6987,beffe
luxembourg,House,https://immovlan.be/en/detail/chalet/for-sale/6997/erezee/vbe25452,vbe25452,chalet,sale,6997,erezee
luxembourg,House,https://immovlan.be/en/detail/chalet/for-sale/6940/barvaux-sur-ourthe/vbe25419,vbe25419,chalet,sale,6940,barvaux-sur-ourthe
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6640/vaux-sur-sure/vbe25414,vbe25414,residence,sale,6640,vaux-sur-sure
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6640/vaux-sur-sure/vbe25413,vbe25413,residence,sale,6640,vaux-sur-sure
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6640/vaux-sur-sure/vbe25412,vbe25412,residence,sale,6640,vaux-sur-sure
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6640/vaux-sur-sure/vbe25410,vbe25410,residence,sale,6640,vaux-sur-sure
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6600/bastogne/vbe25408,vbe25408,residence,sale,6600,bastogne
luxembourg,House,https://immovlan.be/en/detail/villa/for-sale/6690/vielsalm/vbe25394,vbe25394,villa,sale,6690,vielsalm
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbe25389,vbe25389,residence,sale,6900,marche-en-famenne
luxembourg,House,https://immovlan.be/en/detail/chalet/for-sale/6830/rochehaut/rbv96466,rbv96466,chalet,sale,6830,rochehaut
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6950/nassogne/vbe25349,vbe25349,residence,sale,6950,nassogne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6760/virton/vbe25283,vbe25283,residence,sale,6760,virton
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6840/hamipre/vbe25259,vbe25259,residence,sale,6840,hamipre
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6800/libramont/vbe25258,vbe25258,apartment,sale,6800,libramont
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6927/bure/vbe25257,vbe25257,residence,sale,6927,bure
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6900/marche-en-famenne/vbe25040,vbe25040,apartment,sale,6900,marche-en-famenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6927/tellin/vbe25022,vbe25022,residence,sale,6927,tellin
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6769/sommethonne/vbe24906,vbe24906,residence,sale,6769,sommethonne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbe24846,vbe24846,residence,sale,6940,durbuy
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbe24806,vbe24806,apartment,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/villa/for-sale/6887/herbeumont/vbe24800,vbe24800,villa,sale,6887,herbeumont
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6747/saint-leger/vbe24775,vbe24775,residence,sale,6747,saint-leger
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6791/athus/vbe24574,vbe24574,apartment,sale,6791,athus
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6791/athus/vbe24453,vbe24453,residence,sale,6791,athus
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6681/lavacherie/vbe24437,vbe24437,residence,sale,6681,lavacherie
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6838/corbion/vwd17571,vwd17571,residence,sale,6838,corbion
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6850/paliseul/vbe24304,vbe24304,apartment,sale,6850,paliseul
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbe24190,vbe24190,apartment,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6600/bastogne/vbe24175,vbe24175,residence,sale,6600,bastogne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/septon/vbe24159,vbe24159,residence,sale,6940,septon
luxembourg,House,https://immovlan.be/en/detail/bungalow/for-sale/6940/durbuy/vbe24029,vbe24029,bungalow,sale,6940,durbuy
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/in-public-sale/6900/marche-en-famenne/vbe23850,vbe23850,apartment,sale,6900,marche-en-famenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6747/saint-leger/vbe23843,vbe23843,residence,sale,6747,saint-leger
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6890/libin/vbe23718,vbe23718,residence,sale,6890,libin
luxembourg,Apartment,https://immovlan.be/en/detail/studio/for-sale/6600/bastogne/vbe23708,vbe23708,studio,sale,6600,bastogne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe23706,vbe23706,residence,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe23705,vbe23705,residence,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6640/vaux-sur-sure/vbe23701,vbe23701,residence,sale,6640,vaux-sur-sure
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe23700,vbe23700,residence,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe23597,vbe23597,residence,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6720/habay-la-neuve/vbe14834,vbe14834,residence,sale,6720,habay-la-neuve
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbe23361,vbe23361,residence,sale,6840,neufchateau
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbe23274,vbe23274,residence,sale,6900,marche-en-famenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe23159,vbe23159,residence,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/bungalow/for-sale/6940/durbuy/vbc20315,vbc20315,bungalow,sale,6940,durbuy
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbe23057,vbe23057,residence,sale,6900,marche-en-famenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6900/on/vbe23056,vbe23056,residence,sale,6900,on
luxembourg,House,https://immovlan.be/en/detail/villa/for-sale/6600/bastogne/vbe22994,vbe22994,villa,sale,6600,bastogne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6830/bouillon/vbe22987,vbe22987,residence,sale,6830,bouillon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6900/on/vbe22986,vbe22986,residence,sale,6900,on
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6870/saint-hubert/vbe22641,vbe22641,residence,sale,6870,saint-hubert
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6860/leglise/vwd17539,vwd17539,apartment,sale,6860,leglise
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbe22508,vbe22508,residence,sale,6900,marche-en-famenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6680/sainte-ode/vbe22423,vbe22423,residence,sale,6680,sainte-ode
luxembourg,House,https://immovlan.be/en/detail/residence/in-public-sale/6690/vielsalm/vbe22415,vbe22415,residence,sale,6690,vielsalm
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6950/nassogne/vbe22321,vbe22321,residence,sale,6950,nassogne
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6970/tenneville/vbe22320,vbe22320,apartment,sale,6970,tenneville
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6600/bastogne/vbe21788,vbe21788,apartment,sale,6600,bastogne
luxembourg,House,https://immovlan.be/en/detail/residence/in-public-sale/6840/neufchateau/vbe21756,vbe21756,residence,sale,6840,neufchateau
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6800/libramont/vbe21725,vbe21725,apartment,sale,6800,libramont
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6717/nothomb/vbe21612,vbe21612,residence,sale,6717,nothomb
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbe21591,vbe21591,residence,sale,6940,durbuy
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe21572,vbe21572,residence,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6960/manhay/vbe21480,vbe21480,residence,sale,6960,manhay
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6790/aubange/vbe21345,vbe21345,apartment,sale,6790,aubange
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6762/saint-mard/vbe21179,vbe21179,residence,sale,6762,saint-mard
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6800/libramont-chevigny/vbe21178,vbe21178,apartment,sale,6800,libramont-chevigny
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6720/habay/vbe21166,vbe21166,residence,sale,6720,habay
luxembourg,House,https://immovlan.be/en/detail/chalet/for-sale/6987/beffe/vbe21023,vbe21023,chalet,sale,6987,beffe
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6980/la-roche-en-ardenne/vbd42223,vbd42223,residence,sale,6980,la-roche-en-ardenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe20975,vbe20975,residence,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6820/muno/vbe20874,vbe20874,residence,sale,6820,muno
luxembourg,House,https://immovlan.be/en/detail/mixed-building/for-sale/6791/athus/vbe20788,vbe20788,mixed-building,sale,6791,athus
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6791/athus/vbe20787,vbe20787,apartment,sale,6791,athus
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbe20647,vbe20647,residence,sale,6940,durbuy
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbe01007,vbe01007,residence,sale,6840,neufchateau
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6717/attert/vbe20578,vbe20578,residence,sale,6717,attert
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe20563,vbe20563,residence,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/villa/for-sale/6700/arlon/vbe20562,vbe20562,villa,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6640/vaux-sur-sure/vbe20501,vbe20501,residence,sale,6640,vaux-sur-sure
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6769/meix-devant-virton/vbe20499,vbe20499,residence,sale,6769,meix-devant-virton
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6720/habay/vbe20497,vbe20497,residence,sale,6720,habay
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6887/herbeumont/vbe20493,vbe20493,residence,sale,6887,herbeumont
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbe20489,vbe20489,residence,sale,6840,neufchateau
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6780/hondelange/vbe20487,vbe20487,apartment,sale,6780,hondelange
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6780/hondelange/vbe20486,vbe20486,apartment,sale,6780,hondelange
